,count,hate_speech,offensive_language,neither,label,tweet
14671,3,0,3,0,0,  i need some hoes man real shit
14672,3,1,2,0,0,  every super hero a bitch except iron man peter parker the biggest hoe loser ass nigga no bitches no cribs no whips
14673,9,1,8,0,0,  davidpullsbitches 822023 tweetsomethingyougetalot go talk to all your other hoes8221
14674,3,1,2,0,0,  i forgot one letter guys i promise im not an illiterate hillbilly 128557
14675,3,2,1,0,1,  dat bitch katy perry can suck skin off of my dick
14676,3,0,3,0,0,  finna fly me a thot out here get back on my make bitches fly like peter pan shit
14677,3,0,3,0,0,  if my bitch fuckin she jus a thot i mean im tryna take shit to a next level here
14678,3,0,3,0,0,  shannon said u hoes cant be wit the glo
14679,6,0,6,0,0,  that pussy aint yours broski its jus your turn
14680,6,0,6,0,0,  you niggaz get so emotionaaaal you remind me of my bitch
14681,3,0,3,0,0,  badcombinations an ugly bitch whos loud af
14682,3,0,3,0,0, d  wellall i can say is that i fucked hoes and made money
14683,3,0,0,3,0,  part of my cousin dannys yankee swap pretty hilarious very clever and very danny  
14684,3,0,3,0,0, nigga i cant be in my twenties stressing over a bitch who playin games im straight lol
14685,3,0,0,3,0,  a nice roundup of voices in china africa relations chinaafrica trade the oriental allure 
14686,3,2,1,0,1,  8220  well he is at genos so he is the ultimate faggot8221 got to show this queer how to eat 8230
14687,3,0,0,3,0,  as a kid i listened to nas he showed me a new perspective coming from the ghetto like me same with pimp c 128081128081128081
14688,3,0,2,1,0,  i love when celeb nudes leak and all the girls with trash bodies try and critique them
14689,3,1,2,0,0,  fuck up you swole fag
14690,3,0,3,0,0,  if i can take your bitch was she ever really yours
14691,3,1,2,0,0,  its halloween everyday for dykes
14692,3,0,3,0,0,  you gotta fuck ugly bitches from 3 towns over that youll never see again so you can work the kinks out of your sex ga8230
14693,3,0,0,3,0,  udonis talking some big trash to lance lebron holds him back
14694,3,0,3,0,0,  if my man aint appreciating me this pussy definitely is gonna end up in another nigga mouth you can quote me
14695,3,1,0,2,0,  to call martin baker an uncle tom and uppity because hes not siding with the majority pure ignorance
14696,3,0,0,3,0,  great weather to hit up the slopes this weekend basin amp  open saturday cowx skiseason ht8230
14697,3,0,3,0,0,  lmaoo rt  that bitch called on thor for some strength 5838658386 rt wait 
14698,3,0,3,0,0,  i think this steubenville rape trial is some bullshit that rollen bitch wanted the dick lls and got mad when she w 
14699,3,0,3,0,0, strangers when i say faggot it just means someone who is fucking weak
14700,3,0,3,0,0,  lmaooo hoes so childish 128557128514128557128514 
14701,3,2,1,0,1,  sometimes i wanna upper cut this bitch but i dont know if shes special ed or not
14702,3,0,3,0,0,  if youre fucking your sons barber and you still gotta pay for the cutya pussy is wack 128569
14703,3,0,3,0,0, lisaaross cant no bitch make me mad over a nigga i already had
14704,3,0,3,0,0,  128557128557128557 rt  damn it rt  999665039 rt  once or twice is cool but damn bitch 
14705,6,0,5,1,0,  a boyfriend and girlfriend suppose to laugh at these hoes together a guy should never have these hoes laughing at his 8230
14706,3,0,3,0,0,  eat her pussy when she mad sad stressed mad at you or whatever shit just lay her down and eat her pussy up 128076128069128166
14707,3,0,2,1,0,  those 2014 nba all star jerseys look retardedthey look like the combo of a nfl jersey amp a fubu jersey
14708,3,0,3,0,0,  rt  if i text you up that means is it safe for me to come and eat the pussy until i reach cream fillinggt 1285638230
14709,3,2,1,0,1,  lmaoo rt  thats a legal tackle faggot rt richhill seriously 
14710,3,0,3,0,0,  shut up bitch
14711,3,0,0,3,0,  in anglosaxon calendars 7 november is considered the first day of winter  winters day  8230
14712,3,0,3,0,0,  bet her pussy smell like dried up oysters
14713,3,0,3,0,0,  i bet this hoe pussy juices look like spoiled chocolate milk 128514
14714,3,0,3,0,0,  20 bitches in the lobby its plenty bitches in the lobby
14715,3,1,2,0,0,  perfect visionme my niggs mas hoes mas clicquot mas dom p mas moet my type of party blasting out a cali condo
14716,3,0,0,3,0,  bunch of rappers boutta flood the internets w trash remixes
14717,3,0,3,0,0,  drop that pussy bitchhhhhhh
14718,3,0,3,0,0,  i luv when pussy smell like refurbished iphone 3
14719,3,0,3,0,0,  nigg complaining about a journal and bitches half naked
14720,3,0,3,0,0,  we were at the party last night and p goesbro this nigg got on chucks just chillin and dancing w all the bitches8230
14721,3,1,2,0,0,  what does the fox say bitch
14722,3,1,2,0,0,  oi  ya big boring cunt kubrats a comin 
14723,3,0,3,0,0,  8220 is that fire works 128165 or pussy poppin8221  nigga wtf sounds like something youd say
14724,3,1,2,0,0,   you is a bitch ass nigguh
14725,3,0,3,0,0,  i hate bees man they be like buzz buzz bitch and im like nah man i aint done shit to you
14726,3,0,3,0,0,  females are more thirsty for attention than males are for pussy
14727,3,0,3,0,0, goldrush in2014 ladies please start being grown women all these bad bitches gotta grow up
14728,3,2,1,0,1,  horrible rapper 1 tyga  most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard him8230
14729,3,0,3,0,0,  roses are redcamo is greentrick or treat bitcheshappy halloweenmerica
14730,3,1,2,0,0,  some of you fellas should dress up as real men for halloween cause youve been actin like bitches all year long merica
14731,3,0,0,3,0,  ran outside mullet flowin nips shown shotgunned a cold one and yelled saturday welcome back you sexy beast mer8230
14732,3,0,3,0,0,  fat hoes always wanna beef with somebody yall dont need to be around no type of beef
14733,3,0,1,2,0,  tennessee isnt even orange its like vitamin pee yellow 128553128514128514128514
14734,3,0,3,0,0,  you officially brought flopping to football era congrats on being a pussy  128564
14735,6,0,6,0,0, fadeall plz dont tell nobody bitch i know you got a manlol i aint gon tell nobody
14736,3,0,3,0,0,  8220ulast this bitch  aint got a bit of sense lmaoo  128514128514128514128514128553128553128553
14737,3,0,1,2,0,  my roommate is having sex and im eating oreos its gonna be a great year  kutztown university
14738,3,0,3,0,0,  all hoes lie
14739,3,0,3,0,0, papii if you dont make her go to sleep after yall fucked then your pipe game trash
14740,3,0,3,0,0,  time for the comeback pussies kisstherings
14741,3,0,3,0,0,  you gotta know the difference between a good girl and good pussy
14742,3,1,2,0,0,  if he dont believe you no refunds hoe
14743,3,0,3,0,0,  liquor before beer youre in the clear beer before liquor youll be fine dont be a bitch
14744,3,0,3,0,0,  8220 niggas really be proud of having hoes but how many of yall gonna bring them dirty bitches home to your8230
14745,3,1,2,0,0,  fingering n eating the pussy at the same time is good 128203128221
14746,3,0,3,0,0,  8220 rt if u remember when steve from blue clues left us with that other bitch ass nigga joe 
14747,3,1,2,0,0,  all the niggas in the world why tf do bitches mess with their friends nigga
14748,3,0,3,0,0, cee lt new avi me ampamp my two yellow bitches fakingg amp aerii 
14749,3,0,3,0,0, cee aerii bitch where tf you think you going
14750,3,0,2,1,0, cee aerii yeaaaaahhhh like relationship wise so i was like oh no not my reedzy thuggin bitch suppose to thug it out
14751,3,0,0,3,0,  isis supporters in america the jihadis next door    
14752,3,0,3,0,0,  finally mellie got some back bone i might like her this season 1976 pussy scandal
14753,3,0,0,3,0,  i went to college every college got a bird class where u can get ya friend to sign u in amp get an a out the class rashad 8230
14754,3,0,3,0,0,  if kanye took kim to mcdonald8217s then ya hoes don8217t deserve 200 dates 
14755,3,0,3,0,0,  when you make a joke and someone you hate laughs and youre thinking no bitch you arent allowed to laugh
14756,3,0,3,0,0,  when a hoe says hi to bae 
14757,3,0,3,0,0,  don8217t send me snapchats from something i wasn8217t invited to you rude ass bitch
14758,3,0,3,0,0,  hiding your favorite snacks from your family bc youre a selfish bitch
14759,3,0,3,0,0,  mom why cant u just accept me for the bad bitch i am
14760,3,3,0,0,1,  lowkey called that faggot a faggot
14761,3,0,1,2,0,  rihanna really is trash
14762,3,0,3,0,0,  when someone tweets these hoes aint loyal but they laid up at the crib looking like 
14763,3,1,2,0,0,  so ike just had to punch a nigga for harassing a young lady on ga ave and florida ave in nw dc youoksis
14764,3,0,0,3,0,  let the dem concerntrolling commence in earnest wagons ho
14765,3,0,0,3,0,  mustwatch bill maher schools pbs host charlie rose over islams illiberal beliefs 
14766,6,0,6,0,0,  stop fuckin with a take me out somewhere type of bitchget you a baby i cooked for you type of chick 128525974965039128056
14767,3,1,2,0,0, gbe300 i hate when niggas be slobin all on the blunt like they eatin pussy amp have the nerve to try amp pass it im good nigga i8230
14768,3,0,3,0,0, gbe300 im about to go on  amp be the devil amp catfish some hoes
14769,3,2,1,0,1, gbe300 its 2014 amp you niggas still runnin round sayin yall dont eat pussy yall must be suckin dick
14770,3,0,3,0,0, gbe300 when the side bitch try to approach you in public 
14771,6,0,6,0,0, oz im tryna be like steez 128175 bro got dem hoes rir
14772,3,0,0,3,0,  found some more of my original yellow bracelets and the first person i thought of was 
14773,3,0,3,0,0,  when you find out your bae is a hoe 
14774,3,0,3,0,0,  hoes b soo lost dey forget dey hoes
14775,3,0,3,0,0,  8220 this bitch possessed by the thot demon 
14776,3,0,2,1,0,  i just wanna b a side nigga to a thick pretty faced cuffed hoe that does coke bumps garbage underground rappers n shops at p8230
14777,3,0,3,0,0,  i love girls who arent afraid to encourage or compliment the next chick bitches hate so much now thats its refreshin8230
14778,3,0,1,2,0,  parque de atracciones abandonado en jap243n 
14779,3,2,1,0,1,  this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto amp stereotypi8230
14780,3,0,1,2,0,   me waiting on you to take me to ny with you to get my nips pierced 128590128589128105128117
14781,3,0,3,0,0,  bitch you love every team but the us lol rt this is the game ive been waiting for i sincerely love both of these8230
14782,3,0,2,1,0,  btw hillary is a huge supporter of the law they now admit to lying to all you stupid rubes about she needs to be aske8230
14783,3,0,3,0,0,  8220 what are you twelveyeah on a scale of one to ten bitch8221
14784,3,0,3,0,0,  cruising down the street in my 64 jockin the bitches slappin the hoes
14785,6,0,6,0,0,  when you eat the pussy so good she cant control her moans 128523128166128069 
14786,3,0,3,0,0,  a girl knows when a bitch likes her boyfriend 128564128080
14787,3,0,3,0,0,  eat her pussy and look at her like 128540128541128514 
14788,3,0,3,0,0,  sex on 1st date dont mean you a hoe waiting 90 days wont make you a wife cute pics dont mean yall happy having a title8230
14789,3,0,3,0,0,  sucking dick amp eating pussy is apart of sex if you think its nasty then maybe your ass is too young to be fucking in the8230
14790,3,0,3,0,0,  hmu when you stop bein a lil bitch
14791,3,0,3,0,0,  hoes these days be like 128514 
14792,3,0,3,0,0,  if you dont eat pussy youre childish and immature
14793,3,1,2,0,0,  she killed that bitch 128555128514 
14794,6,0,6,0,0,  no girl sucks dick but somehow all dudes get head dudes only fuck bad bitches yet all these ugly girls getting pregnant8230
14795,3,1,2,0,0,  uhh bitch dont tell him bless you when he sneeze he got all the blessings he need with me 
14796,3,0,3,0,0,  having a friend thats a hoe but boring is probably depressing
14797,3,0,3,0,0,  wait what rt  65 a random number for some pussy
14798,3,0,1,2,0,  bend overand pick up that trash
14799,3,0,3,0,0,  but bitches do that too 
14800,3,0,3,0,0,  im getting tired of these same ol no hope broke bitches no job all they wanna do is twerk and smoke swishers
14801,3,0,3,0,0,  when  said 8220fast bitch i call her bizzy busy cause she only bone thugs8221 
14802,3,0,2,1,0,  takes a ho bath rt  hes terrified of water how tf does he wash himself everyday lol
14803,6,0,6,0,0,  your pussy so bomb i call it dynamite
14804,3,0,3,0,0,  right you are have you heard of the dodo bird hes the one with obama on his ass 
14805,3,0,3,0,0,  i take a bitch to houstons she better not speak to another nigga while the meal still in her digestive system
14806,3,1,2,0,0, noslut hate basic bitches
14807,3,2,1,0,1,  is that kawhi leonard smh rt 8220 wow u really gonna leak ou nvm rt  ion need i fuc nig 8230
14808,3,0,3,0,0,  hoes is hoes niggas be mad cuhz they be tryna cuff the hoes cuh
14809,3,1,2,0,0,  i got no love for bitches or bitch niggas cuh
14810,3,0,3,0,0,  when a bitch say i love you hit her wit the reverse psychology amp say do you it work 70 of the time cuh the other 30 g8230
14811,3,0,3,0,0,  bitches brag about goin to the gym and still be shaped like a patron bottle cuh
14812,3,0,3,0,0,  bitches is twerkin on camera while they kid watchin sponge bob cuh
14813,3,0,3,0,0,  bitches name they make up off of instagram filters cuh this bitch was lookin like rise the other day
14814,3,1,2,0,0,  bitches who smoke cigs are disgusting cuh
14815,3,0,3,0,0,  fat bitches dont like liftin up they arms in the summer all that dampness cuh
14816,3,0,3,0,0,  idk why skinny bitches think they got ass cuh
14817,3,1,2,0,0,  if a bitch let me hit ill leave her crippled cuh
14818,3,0,3,0,0,  if a bitch tell you she got cheated on more than 3times its somethin wrong with that hoe cuh
14819,3,0,3,0,0,  if the pussy not fartin u not fuccin right cuh
14820,3,1,2,0,0,  its some sexy ugly bitches in the world cuh that ill fucc
14821,3,1,2,0,0,  these blacc ass charcoal bitches be sayin they mixed with irish and some other false shit cuh
14822,3,1,2,0,0,  white hoes still wear uggs in hot ass weather cuh
14823,3,0,3,0,0,  lol  you for being a dumb bitch
14824,3,1,2,0,0,  being so wrapped up in love that you stop doing well for you is what middle schoolers do dumb bitch i want just want mo8230
14825,3,0,3,0,0, spitta all that high fashion leather gear u wearin to impress a bitchi got at her wit a dickie shirt and some adidas slides8230
14826,3,0,3,0,0, spitta and if a bitch cant respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly
14827,3,1,2,0,0, spitta dont neva check a real nigga check a hoe
14828,3,1,2,0,0, spitta fuckin hoe ass click it or ticket25 dollars n shit
14829,3,0,3,0,0, spitta i never bought a bitch
14830,3,0,3,0,0, spitta i will not buy your bitch no red bottoms so dont even worry bout that cuzzo
14831,3,0,2,1,0, spitta some bitches think a trucker hat automatically makes them a model
14832,3,1,2,0,0,  she play quarterback and got a cheerleader girlfriend yupp this hoe more of a man than ill ever be 
14833,3,0,3,0,0,  teachers always assign homework like we dont have no life bitch i gotta go home and tweet
14834,3,0,3,0,0,  teachers always think they slick bitches be subtweeting you in class and shit
14835,3,0,3,0,0,  this bitch arguing with my dad 
14836,4,0,1,3,0,  i cant wait to wear warm fuzzy sweaters 128525978665039127809974965039 
14837,3,1,0,2,0,  baby monkey in the snow im crying 12855712801810052 
14838,3,2,1,0,1,   0inches is dis wrong 100d if you fuck wit a lame nigga you a lame bitch
14839,3,0,3,0,0,  if byron leftwich fucks as hard as he throws then he kills bitches
14840,3,0,1,2,0,   love you too my nig squad
14841,3,0,3,0,0,  hey liberalsmeet  future majority leader of the us senateenjoy payback is a bitch p2 stoprush waar 8230
14842,3,0,2,1,0,  to the retards chanting usa at the fc dallas game kansas is in the usa
14843,3,1,0,2,0,  im finally ready to mass market my skidmarkresistant tighty whities but apparently uncrustables is already taken fu8230
14844,6,0,6,0,0,  bitches be havingno jobno futureno educationamp have the nerve to say all these niggas want is pussybitch cause that8230
14845,3,2,1,0,1,    stfu faggot a clip is 4 holy fucking tittyy shit
14846,3,0,3,0,0,  how yall hoes do instagram rates 
14847,3,0,3,0,0, poloking  hoes have no life
14848,3,0,3,0,0,  girls with six packs are scary just have a flat stomach thats hot enough ripped bitches are scary looking
14849,6,1,5,0,0, kev cry some more rt  thats a legal tackle faggot rt richhill seriously 
14850,3,0,3,0,0,  shave pussy deserve nothing but fie head and good dick twitterafterdark 
14851,3,0,3,0,0, 215 my face when bitches expect me to care 
14852,3,0,3,0,0, 215 its about that time of the year when all the lightskin hoes who swore they was brown cuz of they summer tan come back8230
14853,3,0,1,2,0,  the paranoid fear of sharia on the right boils down to christian fundamentalists should be the sole oppressors and persecu 
14854,3,1,2,0,0,  ahaaaa duhhrt chaysin these hoes are for everyone 
14855,3,1,2,0,0,  u gotta be retarded to skip class in college
14856,3,0,3,0,0,  kirk aint nothing but a bitch loveamphiphop
14857,3,0,3,0,0,  bruh every time a famous celebrity tweet something the 1st person to comment is some hoe talkin bout slap ya dick on me d8230
14858,3,0,3,0,0,  even at a young age these hoes aint loyal 
14859,3,0,3,0,0,  if my girl get in a fight with your girl you better be ready to fade too cuz ima knock you out then go help my bitch stomp8230
14860,3,0,3,0,0,  lying ass bitch 
14861,3,0,3,0,0,  mcdonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me attitud8230
14862,3,0,3,0,0,  me youre a hoehoe you wasnt saying that august 12 2014 at 722 pmme well youre a hoe today on october 1st 2014 at 8230
14863,6,0,6,0,0,  when a bitch sneezes too close to you 
14864,3,0,3,0,0,  your room bitch rt  tell me somethin dirty 128520 
14865,3,0,3,0,0,  never trust a yall so cute ass bitch 128554 they just waiting to strike
14866,3,0,0,3,0,  godiva chocolate dipped oreos 128523 
14867,3,0,3,0,0,  kanye turned a hoe into a housewife and niggas said rip good girls forever
14868,3,1,2,0,0,  if her hands and feet dirty rt   how can you tell if a girl pussy stink before actually gettin in her pan 
14869,3,0,3,0,0,  marriage not for everyone some bitches just want u to sleepover sometimes
14870,9,1,8,0,0,  this nigga tried to hate on me to a bitch and she told this cornball im that nigga 
14871,9,0,9,0,0,  i couldnt host 106 and park  id fuck too many young bitches
14872,3,0,3,0,0,  my bitch a choosy lover
14873,3,0,3,0,0,  niggas tweet about wanting a good girl while giving hoes attention all day
14874,3,0,3,0,0, cellophane oomf pussy probably taste like the krabby patty secret formula
14875,3,0,3,0,0, leezy   bitch ya mom take it in the ass for the light bill bitch 128514
14876,3,0,3,0,0, leezy   ya mom lick ass for christmas gifts bitch lol
14877,3,0,3,0,0, marvz chris brown got no chill button why sell a bitch out on social media tho like not even a subliminal buddy took time to8230
14878,3,0,3,0,0, freshley 127919127919127919rt  bitches are only moral when it comes to sex when its convenient for them otherwise they hoe th8230
14879,3,0,0,3,0,  the new nature area replacing indian boundary parks former zoo is expected to attract a variety of migratory birds 
14880,3,2,1,0,1,   youre not safe pussy boy looooool 
14881,3,0,0,3,0, report shy bladder group protests rob lowe directv ad 
14882,3,0,3,0,0, arrogance hahaha these niggas funny ask128128128128128128rt8220 arrogance shit i bet i can pull at lease 3 bitches with them 1285141285148221
14883,3,0,3,0,0,  best said by  theres a storm brewing bitch lmao
14884,3,0,3,0,0, 41395 and i aint got time for bitches  gotta keep my mind on my mothafuckin riches
14885,3,0,3,0,0, 41395 wake up like fuck my life lifes a bitch but she better fuck me right
14886,3,0,2,1,0, sidbury 8220 if the purge come to my city ima be like  bitch is active as shit 128514128557128514128514
14887,3,0,1,2,0, sidbury 8220 all of kate uptons leaked nudes today amp more 1285251101565039  bitch lo8230
14888,3,0,3,0,0,  bunch of insecure bitches out here
14889,3,0,0,3,0,  yo bcu band made ucf band look like trash
14890,3,0,3,0,0,  niggas will fuck over a pretty girl w her head on right  for a ho who only got 3 pair of good panties 128514999665039 
14891,3,0,3,0,0,  swag swag swag bitch moooob
14892,3,0,1,2,0,  the ghetto if ud wins tonight 
14893,3,0,3,0,0,  how you invite me over to fuck but i can smell yo pussy from across the room man aint that dinner she cook then bou8230
14894,3,0,3,0,0,  128514 128514rt  how you gone wife a bitch that let niggas lick on her head in public
14895,3,0,3,0,0,  finding a female wo a hoe record is like tryna find a nigga wo a felony
14896,3,0,3,0,0,  a bitch can look like a million dollars wit sum garbage ass pussy
14897,3,0,3,0,0,  i hate wen a bitch fart den be like uughh uuuu fartedno bitch clearly u did ill let a mfa kno wen im fin to
14898,3,0,3,0,0,  im sorry but side bitches better than a wife in this eracheck the stats b lol
14899,3,0,3,0,0,  mariners said moms 21 and over get free ball caps on mothers day basically all you young hoes with kids dont get one lol
14900,9,4,3,2,1,  shawty said you not gone understand america unless you went to a pwi school crackers already brainwashed her smh lol
14901,3,0,3,0,0,  yawl chicks love being side bitches 128553128553 bitches now days be having dreams amp aspirations of being a step mom 128514128514128514
14902,6,0,1,5,0,  but only bbc the american version is trash
14903,6,1,5,0,0,  128073128073128073128073rt  karlie acting like she not a hoe she been wit 3 of the niggas on just this show plus two guest appear8230
14904,3,0,3,0,0,  ion ask nobody for shit  ever  never have a problem doing shit fa people neither but damn can a bitch get a thank you 
14905,3,0,3,0,0,   is the voice behind 8217s 8220mustard on the beat hoe
14906,3,0,3,0,0,  this how all the hoes gonna be like tonight128514128514128514 
14907,3,0,3,0,0, dip and i aint trippin on nothin im dippin on somethin and my homeboy say he got a bad bitch for me tonight lilway 
14908,3,0,0,3,0,  even though a bird can fly it must land on earth
14909,3,0,0,3,0,  flappy birds cheat codes 
14910,3,0,1,2,0,   i know thats trash
14911,3,0,3,0,0, daddyx3 lmao i fucks with  amp  real talk them bitches know how to have fun
14912,3,0,3,0,0,  8220verch damn i hate being a huge pussy8221
14913,3,0,3,0,0,  had all the bitches on myspace going nuts
14914,3,0,1,2,0,  i live for street glory and i die for ghetto fame respect all fear none my pride is everything
14915,3,0,0,3,0,  oreo cookie pancakes foodporn 
14916,3,0,3,0,0,  chunky girl seeks studly man for nasty sex in my head i was like this bitch may have well emailed me directly for this s8230
14917,3,0,3,0,0,  this shit is like 45 minutes away and its 1 am so clearly i am in desperate need of some pussy bruh so i pull up to this 8230
14918,3,0,3,0,0,  this bitch does so begrudgingly as fuck was likeman up you a big bad man crying like a bitch
14919,3,0,3,0,0,  tvd and theoriginals is the shows bad ass vampires turn into spineless pussys and little ooc bitches
14920,3,0,3,0,0,  peek a boo bitch swag scare ya kids rt thatsfresh whats tygas worst bar tygabars
14921,6,0,6,0,0,  apple your new iphone software is shit maybe ill sue u cunts amp request damages based on the pussy ive missed out on b8230
14922,3,0,3,0,0,  my boy is obviously gonna be slaying all the pussy tonight dressed as a ninja turtle 
14923,3,0,3,0,0,   swiggety swag i love you too fag
14924,3,0,0,3,0,  128514 rt  charlie strong got down to the 53man roster nearly as quickly as texans did
14925,3,0,3,0,0, osuhashtag you ever look at a bitch and just be like bitch
14926,3,0,0,3,0,  was just handed this on my flight must be in good hands on this bird 
14927,3,0,3,0,0,  basic bitches gt basic cable
14928,3,0,0,3,0,  a bird that courts females by building a beautiful nest with bright objects  8230 wildlife 
14929,3,0,3,0,0,  20 rts ill go down there and say fuck er right in the pussy 128514128514128514128514128514 
14930,3,0,3,0,0,  dumb bitches broke my tv went to wal mart fucked up wokeup with a smart tv lol
14931,3,0,3,0,0,  wisconsin iasip nice work bitches
14932,3,0,0,3,0,  highest score on flappy bird cant be beat 
14933,3,1,2,0,0,   i havent slapped a bitch in two weeks
14934,3,0,0,3,0,  that movie was trash
14935,3,0,3,0,0,  roses are redviolets are bluei just fucked yo bitchbut nigga do you
14936,3,0,3,0,0,  making homemade pickles and working on a funny tweet about pussy i am going to make a great old lady
14937,3,0,3,0,0,  kobe thats why yo man want me hoe guy holding his face omgod kobeshia shut up 128514128514128514
14938,3,0,3,0,0,  pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga with 8230
14939,3,0,0,3,0,  today in 1996 charlie wilson left office should be ranked alongside lech wa322281sa for his role in defeating communism 8230
14940,3,0,0,3,0,  so this is the woman who was a bird then turned into a woman from the sky in nigeria 
14941,3,0,3,0,0, alk   youre tweeting at the cringiest people in darth here and dana is our bitch lmao she follows our r8230
14942,9,1,8,0,0,  the most ghetto bitches be pregnant af smh poor kids 128531
14943,3,0,3,0,0,  8220swagggg that boss ass bitch song got basics thinking theyre models lmao knowyourplace8221 128514128514128514128514128514
14944,3,0,3,0,0,  aw damn havent hug a bitch in a while
14945,6,0,6,0,0,   not all of us my nig im light skin with a dark skin mentality lol we all black
14946,3,0,3,0,0,  definition of real 8220  except you bruh you let bitch ass babidi turn on your niggas fam8221 htt8230
14947,3,0,3,0,0,  dem hoes who swear their pussy priceless but u sell ass all day 128533
14948,3,0,3,0,0,  as a girlfriend you have to accept the fact hoes are gonna be all up in his face but as a boyfriend he better let them 8230
14949,3,0,3,0,0, jaygrant you cant be like let me miss ya sometimes bitches take it overboard and shit i said give me time to miss yo ass not 8230
14950,3,0,0,3,0,  will coakley go 02 in cant lose races rt  wow just wow    charlie baker for governor htt8230
14951,3,0,3,0,0,  honestly i kind of get offended when people ask me if my eyelashes are fake fake eyelashes arent this long bitches 9995128129
14952,3,0,3,0,0, cantkeepup these hoes be dying for attention 128564128564128564
14953,3,0,2,1,0, micaela i want a baby but im young and retarded so no
14954,3,0,0,3,0,  not the farewell tours fault everyone but three players underachieved for the yankees this year
14955,3,0,2,1,0,  i love dez but right now hes trash right now weeden theres others that are open
14956,3,0,3,0,0,  shermans all bark and no bite fuck that bitch
14957,3,0,3,0,0,  get real  fucking fight or dont play me i dont play with pussy ass niggas
14958,3,1,2,0,0,  there is no cure for ratchet it has to run its course in these bitches
14959,3,0,2,1,0,  go talk to your other hoes 
14960,3,0,1,2,0,  colombia supporter reminds us the double bird is a universal language 
14961,3,0,3,0,0,  that awkward moment when you hold the door for someone and they use the door next to it like bitch you better back th 
14962,3,0,3,0,0,  you value yourself because someone gave you a title i value myself because bitch im clutch i win
14963,6,0,6,0,0,  all hoes are friendly althea wants to say hi
14964,9,0,9,0,0,  on the low rt bunny theyre really looking for the next bitch to smash
14965,3,0,3,0,0,  in some pussy nah work is the best place to be in this weather
14966,3,0,3,0,0,  brees you need a black hoe who cheating on her man that work offshore that would fuck you while the baby in the bed w8230
14967,3,0,3,0,0,  that outside dick keep dem hoes sick
14968,3,0,3,0,0, insideyou team no hoes 128514128076
14969,3,0,3,0,0, 70  got all the bitches 
14970,3,0,3,0,0,  anything said bout my moms b would of led to a bitch getting stone cold stunner
14971,3,0,3,0,0, 2times aint got time for no mufuckin fake friends smoke weed fuck hoes nigga drank gin
14972,3,2,1,0,1,  wow rt  whatever fuck all those assholes theyre niggers they all look alike to me
14973,6,5,1,0,1,  tell me how you really feel rt  those little isis faggots usually have bags over their heads anyway
14974,3,0,3,0,0,  fuckin ignorant ass niggas dont dm me a video of you counting money n say why u so stuck up bitch128528
14975,3,0,0,3,0,   looked like princess bella in that yellow dress128120128120
14976,3,0,3,0,0,  they dont make rampb like this anymore dudes used to make you feel good about busting it wide open not call you a hoe 8230
14977,3,0,0,3,0,  star wars meets charlie brown 
14978,3,0,3,0,0,  a bitch is wearing a scarf today i loves me a scarf
14979,3,0,3,0,0,  i know youre gonna stalk my tweets so just know that youre a dumb fucking bitch
14980,3,0,3,0,0,  making this first day my bitch
14981,3,0,3,0,0,  feel like most people want you to commit and cut off all your hoes so they can relax and start being complacent
14982,3,0,3,0,0,  i cant take any girl serious that refers to herself as a bitch or the guys she dates as these niggas
14983,3,0,3,0,0, 96 8220 i just fucked the life out this bitch 1285141285141285141281648221128514128514128514
14984,3,3,0,0,1,    so tony i think yr a rude little cunt and too too young to even know what real rock and rol8230
14985,6,3,1,2,1,  i dont support that ya idiot and if im a teabagger youre being teabagged openwide  
14986,3,0,3,0,0,  hey slim thats my girlfriend screaming in the trunk but i didnt slit her throat i just tied her up  see i aint like8230
14987,3,0,3,0,0, toppin2 fuck a bitch we never loved a thot
14988,3,0,3,0,0,  yung berg trying to fuck all these hoes
14989,3,1,2,0,0,  totheov 80    youre all pussies only men throw whammers in their assholes
14990,3,1,2,0,0,  i play soccer cheat on girls and wear khaki coloured cargos haircut 
14991,3,0,3,0,0,  i want attention yet shes on twitter talking about getting somebodies dick wet tonight and what her tongue does deez hoes g8230
14992,3,1,2,0,0, btchh hoes really be having built up animosity towards you for no reason like whats your problem bitch fill me in cuz im lost128554
14993,3,0,3,0,0,  how other mfs tell me gm damn near every mornin  an my bitch dont even tell me gm an she be wide tf awoke 128530 wtf type shit 8230
14994,3,0,3,0,0,  when my bitches call me daddy 128553128525128536
14995,3,0,3,0,0,  8220 like you have to be borderline retarded not to see andre 3000s elite skill level for example8221 yep this go8230
14996,3,0,3,0,0,  that pussy 128572keep calling me gettin me in trouble
14997,3,0,3,0,0,   you could have helped mellie you revolving doorshaped head ho you arent quiet when youre balls deep 8230
14998,3,0,3,0,0,  ive been at work chuckling at that time  said not revealing your age keeps the pussy fresh 128514128557128557128557128514
14999,3,0,3,0,0, offad them hoes come them hoes go its a revolving cycle 128080
15000,6,1,5,0,0, bo if a nigga fuck my bitch dats on ha cat  but ima leave yu alone fa being trifling
15001,3,1,2,0,0, fool ima catfish a bitch with fake arms
